date,region,cliAdmissions,testPositivity,positiveTests,totalTests
2021-02-01,Suburban Cook,44.0,5.4,466,7918
2021-02-02,Suburban Cook,42.0,5.3,638,11461
2021-02-03,Suburban Cook,42.0,5.0,660,15868
2021-02-04,Suburban Cook,42.0,4.9,716,18364
2021-02-05,Suburban Cook,42.0,4.8,664,13453
2021-02-06,Suburban Cook,43.0,4.8,624,13495
2021-02-07,Suburban Cook,43.0,4.8,456,8180
2021-02-08,Suburban Cook,42.0,4.8,429,6949
2021-02-09,Suburban Cook,40.0,4.7,533,9961
2021-02-10,Suburban Cook,37.0,4.7,606,16070
2021-02-11,Suburban Cook,37.0,4.5,555,18216
2021-02-12,Suburban Cook,34.0,4.3,504,13057
2021-02-13,Suburban Cook,33.0,4.3,423,9973
2021-02-14,Suburban Cook,31.0,4.1,390,10082
2021-02-15,Suburban Cook,30.0,4.0,347,6470
2021-02-16,Suburban Cook,30.0,3.9,340,7267
2021-02-17,Suburban Cook,28.0,3.9,340,9189
2021-02-18,Suburban Cook,31.0,4.0,382,12528
2021-02-19,Suburban Cook,29.0,3.9,375,11568
2021-02-20,Suburban Cook,29.0,3.9,456,11187
2021-02-21,Suburban Cook,29.0,3.9,269,6267
2021-02-22,Suburban Cook,29.0,3.9,368,7708
2021-02-23,Suburban Cook,28.0,3.7,355,9660
2021-02-24,Suburban Cook,28.0,3.6,394,14246
2021-02-25,Suburban Cook,24.0,3.5,402,14605
2021-02-26,Suburban Cook,25.0,3.5,411,12238
2021-02-27,Suburban Cook,27.0,3.4,334,9073
2021-02-28,Suburban Cook,26.0,3.4,272,7499
2021-03-01,Suburban Cook,26.0,3.4,333,7132
2021-03-02,Suburban Cook,25.0,3.3,318,9289
2021-03-03,Suburban Cook,25.0,3.4,336,11658
2021-03-04,Suburban Cook,24.0,3.3,400,16528
2021-03-05,Suburban Cook,24.0,3.2,365,12349
2021-03-06,Suburban Cook,22.0,3.2,354,9835
2021-03-07,Suburban Cook,23.0,3.2,291,7581
2021-03-08,Suburban Cook,23.0,3.2,288,6257
2021-03-09,Suburban Cook,24.0,3.2,331,9008
2021-03-10,Suburban Cook,24.0,3.2,378,13757
2021-03-11,Suburban Cook,25.0,3.2,426,16508
2021-03-12,Suburban Cook,24.0,3.4,429,10723
2021-03-13,Suburban Cook,25.0,3.5,421,10264
2021-03-14,Suburban Cook,27.0,3.5,249,6333
2021-03-15,Suburban Cook,27.0,3.5,400,7639
2021-03-16,Suburban Cook,26.0,3.6,391,10046
2021-03-17,Suburban Cook,26.0,3.6,428,15001
2021-03-18,Suburban Cook,27.0,3.7,528,16394
2021-03-19,Suburban Cook,29.0,3.6,457,13250
2021-03-20,Suburban Cook,29.0,3.7,465,10872
2021-03-21,Suburban Cook,29.0,3.7,327,7773
2021-03-22,Suburban Cook,32.0,3.7,409,6843
2021-03-23,Suburban Cook,34.0,4.1,750,11210
2021-03-24,Suburban Cook,35.0,4.3,547,14201
2021-03-25,Suburban Cook,36.0,4.5,535,12949
2021-03-26,Suburban Cook,36.0,4.7,608,14186
2021-03-27,Suburban Cook,37.0,4.8,576,10880
2021-03-28,Suburban Cook,39.0,4.9,492,9207
2021-03-29,Suburban Cook,39.0,5.0,501,8278
2021-03-30,Suburban Cook,40.0,4.8,588,10971
2021-03-31,Suburban Cook,42.0,4.9,790,17477
2021-04-01,Suburban Cook,40.0,4.9,705,16029
2021-04-02,Suburban Cook,40.0,5.1,691,12517
2021-04-03,Suburban Cook,44.0,5.1,696,12581
2021-04-04,Suburban Cook,43.0,5.2,594,10380
2021-04-05,Suburban Cook,45.0,5.2,536,7810
2021-04-06,Suburban Cook,46.0,5.3,709,11771
2021-04-07,Suburban Cook,46.0,5.3,775,17227
2021-04-08,Suburban Cook,49.0,5.4,857,18412
2021-04-09,Suburban Cook,48.0,5.3,787,15581
2021-04-10,Suburban Cook,47.0,5.5,876,11578
2021-04-11,Suburban Cook,50.0,5.6,653,10754
2021-04-12,Suburban Cook,49.0,5.7,666,8507
2021-04-13,Suburban Cook,49.0,5.7,739,12038
2021-04-14,Suburban Cook,49.0,5.5,743,20128
2021-04-15,Suburban Cook,50.0,5.6,794,15997
2021-04-16,Suburban Cook,54.0,5.5,696,14352
2021-04-17,Suburban Cook,55.0,5.4,776,12431
2021-04-18,Suburban Cook,57.0,5.3,579,10099
2021-04-19,Suburban Cook,60.0,5.2,569,9362
2021-04-20,Suburban Cook,60.0,5.1,593,11342
2021-04-21,Suburban Cook,57.0,5.1,672,17954
2021-04-22,Suburban Cook,55.0,4.9,709,17688
2021-04-23,Suburban Cook,52.0,4.8,648,15167
2021-04-24,Suburban Cook,51.0,4.7,579,10088
2021-04-25,Suburban Cook,47.0,4.8,631,9315
2021-04-26,Suburban Cook,48.0,4.8,551,9444
2021-04-27,Suburban Cook,48.0,4.8,653,12130
2021-04-28,Suburban Cook,49.0,4.8,698,18315
2021-04-29,Suburban Cook,49.0,4.8,754,19182
2021-04-30,Suburban Cook,48.0,4.8,597,14198
2021-05-01,Suburban Cook,47.0,4.9,696,11447
2021-05-02,Suburban Cook,48.0,4.7,480,9864
2021-05-03,Suburban Cook,45.0,4.6,472,9384
2021-05-04,Suburban Cook,44.0,4.5,493,10734
2021-05-05,Suburban Cook,44.0,4.3,610,19590
2021-05-06,Suburban Cook,44.0,4.2,628,18343
2021-05-07,Suburban Cook,45.0,4.1,451,13126
2021-05-08,Suburban Cook,46.0,3.9,481,11720
2021-05-09,Suburban Cook,47.0,3.9,375,8205
2021-05-10,Suburban Cook,49.0,3.8,353,7637
2021-05-11,Suburban Cook,48.0,3.7,408,10542
2021-05-12,Suburban Cook,47.0,3.7,451,16180
2021-05-13,Suburban Cook,43.0,3.6,479,16974
2021-05-14,Suburban Cook,39.0,3.4,372,13919
2021-05-15,Suburban Cook,36.0,3.5,416,9177
2021-05-16,Suburban Cook,34.0,3.4,273,6499
2021-05-17,Suburban Cook,32.0,3.2,307,9974
2021-05-18,Suburban Cook,31.0,3.2,343,11038
2021-05-19,Suburban Cook,28.0,3.1,348,14943
2021-05-20,Suburban Cook,28.0,3.0,355,14389
2021-05-21,Suburban Cook,27.0,3.0,315,11726
2021-05-22,Suburban Cook,28.0,3.0,367,9480
2021-05-23,Suburban Cook,29.0,2.9,263,6676
2021-05-24,Suburban Cook,28.0,2.9,215,7765
2021-05-25,Suburban Cook,28.0,2.8,255,9940
2021-05-26,Suburban Cook,28.0,2.8,238,11916
2021-05-27,Suburban Cook,26.0,2.7,205,11250
2021-05-28,Suburban Cook,24.0,2.6,219,11581
2021-05-29,Suburban Cook,21.0,2.3,154,8063
2021-05-30,Suburban Cook,19.0,2.1,120,5319
2021-05-31,Suburban Cook,19.0,2.1,115,5563
2021-06-01,Suburban Cook,20.0,1.9,83,6325
2021-06-02,Suburban Cook,18.0,1.8,132,9435
2021-06-03,Suburban Cook,18.0,1.7,201,13155
2021-06-04,Suburban Cook,18.0,1.6,123,9571
2021-06-05,Suburban Cook,17.0,1.6,136,8789
2021-06-06,Suburban Cook,17.0,1.5,95,6204
2021-06-07,Suburban Cook,17.0,1.4,93,6419
2021-06-08,Suburban Cook,16.0,1.4,95,7515
2021-06-09,Suburban Cook,15.0,1.4,101,8240
2021-06-10,Suburban Cook,14.0,1.4,105,8064
2021-06-11,Suburban Cook,12.0,1.3,87,9588
2021-06-12,Suburban Cook,13.0,1.2,70,6959
2021-06-13,Suburban Cook,13.0,1.2,66,5004
2021-06-14,Suburban Cook,13.0,1.1,51,6457
2021-06-15,Suburban Cook,12.0,1.0,61,7566
2021-06-16,Suburban Cook,13.0,1.0,66,8389
2021-06-17,Suburban Cook,12.0,0.8,39,8422
2021-06-18,Suburban Cook,10.0,0.8,69,7960
2021-06-19,Suburban Cook,10.0,0.8,53,6974
2021-06-20,Suburban Cook,9.0,0.8,42,4216
2021-06-21,Suburban Cook,8.0,0.8,47,5917
2021-06-22,Suburban Cook,8.0,0.7,49,7801
2021-06-23,Suburban Cook,9.0,0.7,48,9078
2021-06-24,Suburban Cook,8.0,0.7,54,9922
2021-06-25,Suburban Cook,8.0,0.7,39,6189
2021-06-26,Suburban Cook,8.0,0.7,46,6398
2021-06-27,Suburban Cook,8.0,0.6,8,2080
2021-06-28,Suburban Cook,8.0,0.6,56,8800
2021-06-29,Suburban Cook,10.0,0.6,67,7215
2021-06-30,Suburban Cook,10.0,0.7,60,6596
2021-07-01,Suburban Cook,9.0,0.8,64,6959
2021-07-02,Suburban Cook,8.0,0.8,55,6958
2021-07-03,Suburban Cook,8.0,0.8,18,2309
2021-07-04,Suburban Cook,9.0,0.8,4,1282
2021-07-05,Suburban Cook,9.0,0.9,105,8864
2021-07-06,Suburban Cook,8.0,1.0,68,4266
2021-07-07,Suburban Cook,9.0,1.0,59,6304
2021-07-08,Suburban Cook,11.0,1.1,95,7660
2021-07-09,Suburban Cook,11.0,1.1,94,8148
2021-07-10,Suburban Cook,11.0,1.2,89,6032
2021-07-11,Suburban Cook,11.0,1.2,40,3529
2021-07-12,Suburban Cook,12.0,1.3,92,5724
2021-07-13,Suburban Cook,12.0,1.3,97,5836
2021-07-14,Suburban Cook,12.0,1.4,127,6903
2021-07-15,Suburban Cook,11.0,1.5,87,5981
2021-07-16,Suburban Cook,10.0,1.8,180,6435
2021-07-17,Suburban Cook,11.0,1.9,168,7002
2021-07-18,Suburban Cook,12.0,2.0,114,4772
2021-07-19,Suburban Cook,13.0,2.1,85,3946
2021-07-20,Suburban Cook,14.0,2.2,142,5510
2021-07-21,Suburban Cook,15.0,2.3,207,8415
2021-07-22,Suburban Cook,16.0,2.6,194,6294
2021-07-23,Suburban Cook,17.0,2.5,216,8220
2021-07-24,Suburban Cook,16.0,2.6,206,7687
2021-07-25,Suburban Cook,16.0,2.7,177,4640
2021-07-26,Suburban Cook,15.0,2.9,193,4550
2021-07-27,Suburban Cook,16.0,3.1,252,6703
2021-07-28,Suburban Cook,18.0,3.2,252,8022
2021-07-29,Suburban Cook,16.0,3.4,378,9477
2021-07-30,Suburban Cook,17.0,3.6,326,8531
2021-07-31,Suburban Cook,20.0,3.9,393,8641
2021-08-01,Suburban Cook,20.0,3.9,257,6085
2021-08-02,Suburban Cook,21.0,4.0,360,7427
2021-08-03,Suburban Cook,22.0,4.2,385,8206
2021-08-04,Suburban Cook,22.0,4.4,503,11095
2021-08-05,Suburban Cook,25.0,4.3,500,12774
2021-08-06,Suburban Cook,23.0,4.4,472,10589
2021-08-07,Suburban Cook,26.0,4.4,416,9572
2021-08-08,Suburban Cook,28.0,4.5,460,8866
2021-08-09,Suburban Cook,29.0,4.6,441,8130
2021-08-10,Suburban Cook,30.0,4.6,463,9488
2021-08-11,Suburban Cook,36.0,4.7,565,11305
2021-08-12,Suburban Cook,37.0,4.9,547,11332
2021-08-13,Suburban Cook,40.0,4.9,496,10789
2021-08-14,Suburban Cook,38.0,5.0,590,11558
2021-08-15,Suburban Cook,39.0,5.0,422,8442
2021-08-16,Suburban Cook,40.0,5.0,443,7929
2021-08-17,Suburban Cook,40.0,5.0,519,10549
2021-08-18,Suburban Cook,40.0,5.0,634,11941
2021-08-19,Suburban Cook,38.0,4.8,636,16512
2021-08-20,Suburban Cook,36.0,4.8,590,12987
2021-08-21,Suburban Cook,39.0,4.6,534,14113
2020-06-11,Chicago,11.0,8.6,349,5454
2020-06-12,Chicago,16.0,7.7,307,4952
2020-06-13,Chicago,22.0,7.2,329,5486
2020-06-14,Chicago,28.0,6.8,305,4664
2020-06-15,Chicago,35.0,6.3,236,4487
2020-06-16,Chicago,41.0,6.2,334,5943
2020-06-17,Chicago,41.0,5.8,233,4870
2020-06-18,Chicago,42.0,5.8,299,5108
2020-06-19,Chicago,43.0,5.8,316,5107
2020-06-20,Chicago,41.0,5.6,288,5959
2020-06-21,Chicago,38.0,5.2,144,3978
2020-06-22,Chicago,36.0,5.1,206,4426
2020-06-23,Chicago,35.0,4.9,212,5331
2020-06-24,Chicago,35.0,4.8,301,6571
2020-06-25,Chicago,33.0,4.7,347,6933
2020-06-26,Chicago,31.0,4.7,396,7307
2020-06-27,Chicago,31.0,4.7,327,6716
2020-06-28,Chicago,32.0,4.6,241,6672
2020-06-29,Chicago,31.0,4.7,312,6183
2020-06-30,Chicago,31.0,4.7,304,7151
2020-07-01,Chicago,29.0,4.6,266,6601
2020-07-02,Chicago,30.0,4.5,350,7870
2020-07-03,Chicago,32.0,4.4,431,9385
2020-07-04,Chicago,30.0,4.4,334,7220
2020-07-05,Chicago,30.0,4.5,236,5332
2020-07-06,Chicago,28.0,4.3,171,5227
2020-07-07,Chicago,27.0,4.1,206,6641
2020-07-08,Chicago,27.0,4.1,305,7705
2020-07-09,Chicago,26.0,4.1,333,7820
2020-07-10,Chicago,25.0,4.1,388,8672
2020-07-11,Chicago,25.0,4.0,374,9036
2020-07-12,Chicago,25.0,3.9,301,8147
2020-07-13,Chicago,27.0,4.0,199,5127
2020-07-14,Chicago,27.0,4.1,324,8307
2020-07-15,Chicago,26.0,4.0,306,7979
2020-07-16,Chicago,27.0,3.9,402,10953
2020-07-17,Chicago,29.0,3.9,445,10215
2020-07-18,Chicago,30.0,3.9,284,7845
2020-07-19,Chicago,31.0,3.9,297,7817
2020-07-20,Chicago,30.0,3.8,231,6403
2020-07-21,Chicago,31.0,3.9,306,6997
2020-07-22,Chicago,32.0,4.0,401,8234
2020-07-23,Chicago,32.0,4.2,451,10554
2020-07-24,Chicago,29.0,4.3,392,7723
2020-07-25,Chicago,30.0,4.5,560,10787
2020-07-26,Chicago,30.0,4.7,339,6757
2020-07-27,Chicago,30.0,4.8,290,6396
2020-07-28,Chicago,29.0,4.8,295,6603
2020-07-29,Chicago,28.0,4.7,372,8906
2020-07-30,Chicago,28.0,4.8,523,10574
2020-07-31,Chicago,30.0,4.8,490,9384
2020-08-01,Chicago,29.0,4.9,529,9141
2020-08-02,Chicago,28.0,4.9,359,6867
2020-08-03,Chicago,28.0,4.9,418,9924
2020-08-04,Chicago,28.0,4.9,366,8091
2020-08-05,Chicago,30.0,5.0,378,6758
2020-08-06,Chicago,29.0,5.1,509,9922
2020-08-07,Chicago,27.0,5.1,532,10049
2020-08-08,Chicago,26.0,4.9,424,9043
2020-08-09,Chicago,27.0,5.0,486,8805
2020-08-10,Chicago,26.0,5.1,377,7992
2020-08-11,Chicago,26.0,5.1,272,6027
2020-08-12,Chicago,25.0,5.0,301,6295
2020-08-13,Chicago,26.0,5.0,522,10431
2020-08-14,Chicago,27.0,5.0,562,10033
2020-08-15,Chicago,28.0,5.0,339,7876
2020-08-16,Chicago,27.0,5.1,603,9689
2020-08-17,Chicago,28.0,5.1,349,7483
2020-08-18,Chicago,30.0,5.1,362,7229
2020-08-19,Chicago,30.0,5.2,469,9348
2020-08-20,Chicago,29.0,5.3,541,9677
2020-08-21,Chicago,28.0,5.2,491,9908
2020-08-22,Chicago,30.0,5.4,547,8960
2020-08-23,Chicago,31.0,5.3,444,7967
2020-08-24,Chicago,29.0,5.5,477,7758
2020-08-25,Chicago,28.0,5.5,373,7045
2020-08-26,Chicago,30.0,5.6,323,5935
2020-08-27,Chicago,30.0,5.6,479,8410
2020-08-28,Chicago,31.0,5.6,394,8267
2020-08-29,Chicago,29.0,5.6,526,8880
2020-08-30,Chicago,30.0,5.7,492,7882
2020-08-31,Chicago,32.0,5.7,328,4877
2020-09-01,Chicago,30.0,5.6,241,5603
2020-09-02,Chicago,29.0,5.4,281,6687
2020-09-03,Chicago,28.0,5.0,882,20212
2020-09-04,Chicago,29.0,5.2,577,10214
2020-09-05,Chicago,28.0,5.2,467,7853
2020-09-06,Chicago,25.0,5.1,302,5092
2020-09-07,Chicago,24.0,5.1,529,8830
2020-09-08,Chicago,24.0,5.1,300,6214
2020-09-09,Chicago,24.0,5.1,198,5059
2020-09-10,Chicago,23.0,5.3,321,7959
2020-09-11,Chicago,21.0,5.3,504,8658
2020-09-12,Chicago,22.0,5.2,462,8308
2020-09-13,Chicago,22.0,5.1,392,7931
2020-09-14,Chicago,21.0,5.0,299,5647
2020-09-15,Chicago,19.0,4.9,297,7134
2020-09-16,Chicago,19.0,4.9,349,7495
2020-09-17,Chicago,20.0,5.0,537,11401
2020-09-18,Chicago,18.0,4.7,475,11599
2020-09-19,Chicago,18.0,4.7,527,9533
2020-09-20,Chicago,19.0,4.8,360,6596
2020-09-21,Chicago,18.0,4.6,258,6942
2020-09-22,Chicago,20.0,4.6,231,6418
2020-09-23,Chicago,20.0,4.6,394,8577
2020-09-24,Chicago,20.0,4.4,464,11243
2020-09-25,Chicago,20.0,4.5,518,11639
2020-09-26,Chicago,21.0,4.4,447,9626
2020-09-27,Chicago,22.0,4.4,479,8390
2020-09-28,Chicago,25.0,4.6,374,7822
2020-09-29,Chicago,24.0,4.6,272,6406
2020-09-30,Chicago,23.0,4.5,385,10120
2020-10-01,Chicago,22.0,4.6,591,12508
2020-10-02,Chicago,21.0,4.4,458,12815
2020-10-03,Chicago,21.0,4.5,493,10494
2020-10-04,Chicago,20.0,4.3,397,8385
2020-10-05,Chicago,22.0,4.3,393,8426
2020-10-06,Chicago,23.0,4.3,284,6586
2020-10-07,Chicago,24.0,4.3,449,11715
2020-10-08,Chicago,26.0,4.3,608,12922
2020-10-09,Chicago,28.0,4.6,631,12786
2020-10-10,Chicago,28.0,4.7,752,14131
2020-10-11,Chicago,30.0,4.9,665,10882
2020-10-12,Chicago,29.0,5.2,766,10556
2020-10-13,Chicago,28.0,5.4,557,8382
2020-10-14,Chicago,28.0,5.7,492,8709
2020-10-15,Chicago,30.0,6.0,937,14610
2020-10-16,Chicago,29.0,6.2,903,14578
2020-10-17,Chicago,30.0,6.7,1370,16706
2020-10-18,Chicago,33.0,7.0,883,11169
2020-10-19,Chicago,32.0,7.0,795,10455
2020-10-20,Chicago,36.0,7.0,679,9773
2020-10-21,Chicago,40.0,7.3,1123,14137
2020-10-22,Chicago,41.0,7.5,1203,15414
2020-10-23,Chicago,41.0,7.7,987,14053
2020-10-24,Chicago,43.0,7.8,1274,14344
2020-10-25,Chicago,45.0,8.1,1304,12893
2020-10-26,Chicago,47.0,8.2,1010,11295
2020-10-27,Chicago,51.0,8.4,868,10261
2020-10-28,Chicago,54.0,8.6,1097,11722
2020-10-29,Chicago,56.0,9.0,1808,18339
2020-10-30,Chicago,60.0,9.7,1993,17412
2020-10-31,Chicago,65.0,10.2,2279,19521
2020-11-01,Chicago,67.0,10.4,1848,15902
2020-11-02,Chicago,72.0,10.8,1759,14985
2020-11-03,Chicago,73.0,11.0,1220,11229
2020-11-04,Chicago,73.0,11.4,1857,14510
2020-11-05,Chicago,79.0,11.9,2108,16065
2020-11-06,Chicago,84.0,12.2,2293,17132
2020-11-07,Chicago,89.0,12.8,2666,17312
2020-11-08,Chicago,94.0,13.4,2181,14187
2020-11-09,Chicago,99.0,13.9,3004,19846
2020-11-10,Chicago,102.0,14.4,2333,15088
2020-11-11,Chicago,112.0,14.6,2179,15568
2020-11-12,Chicago,112.0,15.2,3298,18712
2020-11-13,Chicago,108.0,15.6,3372,21629
2020-11-14,Chicago,112.0,15.5,3066,20365
2020-11-15,Chicago,118.0,15.5,2575,16724
2020-11-16,Chicago,118.0,15.4,2783,19544
2020-11-17,Chicago,118.0,15.0,2158,17318
2020-11-18,Chicago,115.0,14.9,2428,17880
2020-11-19,Chicago,110.0,14.3,2746,20386
2020-11-20,Chicago,112.0,14.0,3106,22872
2020-11-21,Chicago,108.0,13.7,2526,18724
2020-11-22,Chicago,106.0,12.9,2143,21732
2020-11-23,Chicago,103.0,12.6,2087,17404
2020-11-24,Chicago,98.0,12.4,2536,22484
2020-11-25,Chicago,98.0,12.0,2478,23130
2020-11-26,Chicago,96.0,11.9,2429,18801
2020-11-27,Chicago,95.0,11.7,1848,14686
2020-11-28,Chicago,100.0,11.5,1329,10353
2020-11-29,Chicago,100.0,12.0,1439,11229
2020-11-30,Chicago,99.0,11.9,1936,17414
2020-12-01,Chicago,100.0,12.3,1998,14057
2020-12-02,Chicago,99.0,12.5,2126,18145
2020-12-03,Chicago,101.0,12.6,2589,19668
2020-12-04,Chicago,97.0,12.5,2238,18438
2020-12-05,Chicago,95.0,12.6,2000,15159
2020-12-06,Chicago,98.0,12.7,2157,15946
2020-12-07,Chicago,96.0,12.9,1966,15893
2020-12-08,Chicago,90.0,12.4,1290,12615
2020-12-09,Chicago,91.0,12.3,2158,18927
2020-12-10,Chicago,90.0,12.5,2620,18607
2020-12-11,Chicago,87.0,12.5,2376,19037
2020-12-12,Chicago,90.0,12.4,1340,11356
2020-12-13,Chicago,90.0,12.0,2175,19130
2020-12-14,Chicago,91.0,12.1,2160,16716
2020-12-15,Chicago,92.0,12.0,1469,15571
2020-12-16,Chicago,90.0,11.9,1604,15397
2020-12-17,Chicago,85.0,11.3,1674,16091
2020-12-18,Chicago,81.0,10.9,1792,17407
2020-12-19,Chicago,82.0,10.5,1326,15590
2020-12-20,Chicago,76.0,9.8,1529,20882
2020-12-21,Chicago,69.0,9.3,1376,15250
2020-12-22,Chicago,76.0,9.3,1366,14195
2020-12-23,Chicago,75.0,9.0,1421,17710
2020-12-24,Chicago,71.0,8.6,1225,16187
2020-12-25,Chicago,64.0,8.2,1068,13799
2020-12-26,Chicago,66.0,8.3,1032,10172
2020-12-27,Chicago,70.0,8.7,1083,11680
2020-12-28,Chicago,70.0,8.7,998,10643
2020-12-29,Chicago,69.0,8.7,1169,11741
2020-12-30,Chicago,63.0,9.1,1482,14299
2020-12-31,Chicago,64.0,9.7,1855,16940
2021-01-01,Chicago,61.0,10.0,1318,13698
2021-01-02,Chicago,63.0,10.0,710,6925
2021-01-03,Chicago,61.0,10.2,1172,11268
2021-01-04,Chicago,62.0,10.5,1527,13050
2021-01-05,Chicago,62.0,10.5,1306,12644
2021-01-06,Chicago,65.0,10.4,1592,17032
2021-01-07,Chicago,67.0,10.2,1887,18439
2021-01-08,Chicago,65.0,10.3,1829,18305
2021-01-09,Chicago,66.0,10.1,1447,15585
2021-01-10,Chicago,66.0,10.0,1193,13290
2021-01-11,Chicago,66.0,9.8,1292,12779
2021-01-12,Chicago,64.0,9.5,874,11590
2021-01-13,Chicago,65.0,9.2,1542,19703
2021-01-14,Chicago,60.0,8.8,1349,16662
2021-01-15,Chicago,60.0,8.6,1422,16410
2021-01-16,Chicago,61.0,8.0,1153,19944
2021-01-17,Chicago,60.0,8.0,1110,12561
2021-01-18,Chicago,58.0,7.8,797,8492
2021-01-19,Chicago,58.0,7.9,1117,13514
2021-01-20,Chicago,58.0,7.6,835,14693
2021-01-21,Chicago,57.0,7.2,948,17407
2021-01-22,Chicago,55.0,7.0,1431,18876
2021-01-23,Chicago,54.0,7.1,947,15446
2021-01-24,Chicago,54.0,6.8,901,14524
2021-01-25,Chicago,50.0,6.7,678,8272
2021-01-26,Chicago,47.0,6.4,676,11320
2021-01-27,Chicago,48.0,6.4,910,15014
2021-01-28,Chicago,45.0,6.3,902,18356
2021-01-29,Chicago,43.0,5.8,910,18814
2021-01-30,Chicago,42.0,5.6,717,15499
2021-01-31,Chicago,41.0,5.5,685,12041
2021-02-01,Chicago,39.0,5.4,423,6531
2021-02-02,Chicago,39.0,5.1,522,13044
2021-02-03,Chicago,38.0,4.8,695,16090
2021-02-04,Chicago,37.0,4.8,808,17366
2021-02-05,Chicago,36.0,4.7,704,16054
2021-02-06,Chicago,35.0,4.6,530,12960
2021-02-07,Chicago,37.0,4.5,507,10461
2021-02-08,Chicago,38.0,4.4,326,6504
2021-02-09,Chicago,35.0,4.4,369,9943
2021-02-10,Chicago,34.0,4.2,522,15501
2021-02-11,Chicago,35.0,3.8,450,17406
2021-02-12,Chicago,34.0,3.8,627,14190
2021-02-13,Chicago,34.0,3.8,472,12756
2021-02-14,Chicago,32.0,3.6,381,10101
2021-02-15,Chicago,28.0,3.6,289,6482
2021-02-16,Chicago,27.0,3.6,296,7988
2021-02-17,Chicago,25.0,3.6,285,9427
2021-02-18,Chicago,24.0,3.5,327,14551
2021-02-19,Chicago,23.0,3.2,356,12993
2021-02-20,Chicago,23.0,3.1,421,14880
2021-02-21,Chicago,24.0,3.1,336,8177
2021-02-22,Chicago,24.0,3.0,297,8616
2021-02-23,Chicago,24.0,2.9,317,11578
2021-02-24,Chicago,24.0,2.9,389,14656
2021-02-25,Chicago,22.0,2.9,418,16446
2021-02-26,Chicago,19.0,3.0,491,15302
2021-02-27,Chicago,20.0,3.0,368,12823
2021-02-28,Chicago,19.0,2.9,297,8061
2021-03-01,Chicago,20.0,2.9,283,8548
2021-03-02,Chicago,21.0,2.9,328,12307
2021-03-03,Chicago,20.0,2.9,330,13255
2021-03-04,Chicago,22.0,2.8,410,17951
2021-03-05,Chicago,21.0,2.8,402,14549
2021-03-06,Chicago,22.0,2.7,381,13786
2021-03-07,Chicago,23.0,2.7,274,9045
2021-03-08,Chicago,22.0,2.7,281,6631
2021-03-09,Chicago,21.0,2.8,312,10244
2021-03-10,Chicago,22.0,2.8,377,15454
2021-03-11,Chicago,21.0,2.8,416,16873
2021-03-12,Chicago,20.0,2.8,375,13794
2021-03-13,Chicago,19.0,2.8,355,12661
2021-03-14,Chicago,19.0,2.9,327,8712
2021-03-15,Chicago,21.0,2.9,329,9022
2021-03-16,Chicago,23.0,2.8,353,12629
2021-03-17,Chicago,24.0,2.9,426,15605
2021-03-18,Chicago,25.0,3.1,615,17709
2021-03-19,Chicago,28.0,3.2,519,15389
2021-03-20,Chicago,30.0,3.3,501,13958
2021-03-21,Chicago,33.0,3.3,358,9543
2021-03-22,Chicago,33.0,3.4,360,7241
2021-03-23,Chicago,35.0,3.7,594,12925
2021-03-24,Chicago,37.0,3.8,574,17096
2021-03-25,Chicago,38.0,3.9,650,15249
2021-03-26,Chicago,38.0,4.1,791,17455
2021-03-27,Chicago,37.0,4.3,686,14541
2021-03-28,Chicago,37.0,4.5,611,10585
2021-03-29,Chicago,38.0,4.6,535,7680
2021-03-30,Chicago,36.0,4.6,570,12712
2021-03-31,Chicago,38.0,4.8,853,19298
2021-04-01,Chicago,38.0,4.9,791,17432
2021-04-02,Chicago,39.0,5.0,820,14482
2021-04-03,Chicago,44.0,5.1,761,14814
2021-04-04,Chicago,44.0,5.1,674,11651
2021-04-05,Chicago,44.0,5.1,562,8463
2021-04-06,Chicago,49.0,5.3,758,12309
2021-04-07,Chicago,50.0,5.4,969,18789
2021-04-08,Chicago,54.0,5.6,994,18554
2021-04-09,Chicago,56.0,5.5,877,16574
2021-04-10,Chicago,57.0,5.7,975,15906
2021-04-11,Chicago,58.0,5.7,665,10432
2021-04-12,Chicago,60.0,5.8,731,10463
2021-04-13,Chicago,59.0,5.7,749,13965
2021-04-14,Chicago,58.0,5.6,913,18934
2021-04-15,Chicago,57.0,5.6,873,16386
2021-04-16,Chicago,57.0,5.5,821,17384
2021-04-17,Chicago,56.0,5.4,811,14727
2021-04-18,Chicago,57.0,5.4,671,10719
2021-04-19,Chicago,55.0,5.3,562,9839
2021-04-20,Chicago,54.0,5.1,549,13694
2021-04-21,Chicago,56.0,5.1,765,15951
2021-04-22,Chicago,54.0,5.0,735,16842
2021-04-23,Chicago,51.0,4.8,718,17803
2021-04-24,Chicago,52.0,4.7,661,13614
2021-04-25,Chicago,51.0,4.7,589,10259
2021-04-26,Chicago,53.0,4.7,553,9397
2021-04-27,Chicago,54.0,4.6,512,13987
2021-04-28,Chicago,53.0,4.6,735,16065
2021-04-29,Chicago,52.0,4.6,765,18178
2021-04-30,Chicago,52.0,4.5,560,15025
2021-05-01,Chicago,53.0,4.5,729,15234
2021-05-02,Chicago,54.0,4.5,551,10408
2021-05-03,Chicago,54.0,4.4,467,9597
2021-05-04,Chicago,55.0,4.5,458,11218
2021-05-05,Chicago,55.0,4.3,592,15934
